customer_id,lat,lng,population,area,timezone,children,age,income,marital,churn,gender,tenure,monthlycharge,bandwidth_gb_year,outage_sec_perweek,email,contacts,yearly_equip_failure,techie,port_modem,tablet,job_id,payment_id,contract_id,location_id
837,39.98981,-75.10842,61509,Urban,America/New_York,0,56,20070.17,Widowed,No,Female,15.74763468,142.452604,2044.73861,6.486151578,11,1,1,No,No,Yes,Counselling psychologist,Mailed Check,Month-to-month,19134
838,30.11516,-95.50749,35349,Rural,America/Chicago,10,19,23299.98,Separated,No,Female,23.956929,129.994975,2653.32821,10.09307939,16,1,1,No,Yes,Yes,"Research officer, political party",Electronic Check,Month-to-month,77389
839,43.61872,-91.29395,1028,Suburban,America/Chicago,2,24,34292.78,Divorced,No,Female,9.073819276,139.979239,1214.758985,16.16759956,9,2,0,No,No,No,"Therapist, nutritional",Bank Transfer(automatic),Month-to-month,55919
840,39.94966,-75.16365,0,Rural,America/New_York,3,57,37119.33,Widowed,No,Female,4.310152224,157.483594,575.2472429,5.64473528,11,0,0,No,Yes,Yes,Equities trader,Mailed Check,Two Year,19109
841,42.83634,-78.16927,92,Rural,America/New_York,0,65,28056.39,Divorced,Yes,Female,19.76529476,200.118516,2441.022927,7.637291768,12,2,0,No,No,No,Tourism officer,Mailed Check,Month-to-month,14039
842,40.0563,-90.12895,1029,Rural,America/Chicago,1,43,6169.09,Widowed,No,Nonbinary,17.71637154,149.959755,1732.013844,7.335113752,14,1,0,No,No,No,"Merchandiser, retail",Electronic Check,Month-to-month,62627
843,46.01123,-94.06561,5622,Urban,America/Chicago,4,70,14219.58,Married,Yes,Female,17.37839741,182.460772,1815.9129,11.16404955,12,0,1,No,Yes,Yes,Careers information officer,Mailed Check,Month-to-month,56364
844,37.38322,-85.88311,1916,Rural,America/Chicago,2,60,48525.16,Divorced,Yes,Female,5.130341596,212.641455,1404.974888,8.096814588,14,1,0,Yes,Yes,Yes,Hydrogeologist,Mailed Check,Month-to-month,42713
845,43.5338,-96.38767,868,Rural,America/Chicago,0,62,42076.21,Never Married,No,Male,6.588311936,149.977753,751.8733285,7.428239784,15,3,1,No,Yes,No,Probation officer,Electronic Check,Two Year,56138
846,38.54766,-90.50325,8376,Rural,America/Chicago,1,22,69595.62,Never Married,No,Female,4.222122394,129.976324,829.1270366,13.52402765,7,2,2,No,No,No,Gaffer,Electronic Check,One year,63088
847,40.13084,-77.11823,5924,Suburban,America/New_York,4,65,12476.49,Divorced,No,Male,10.81273093,152.466002,1277.906866,8.588524095,11,2,1,No,No,No,"Engineer, electronics",Bank Transfer(automatic),Month-to-month,17007
848,39.20191,-81.36579,2205,Rural,America/New_York,5,86,71049.68,Divorced,Yes,Female,1.078815111,142.482694,853.3942121,12.28484802,13,1,0,No,Yes,No,Leisure centre manager,Electronic Check,Month-to-month,26180
849,29.98926,-90.25575,16888,Suburban,America/Chicago,0,44,80844.48,Widowed,Yes,Female,7.161869147,132.479779,1371.738945,6.325988402,8,1,0,No,Yes,No,Company secretary,Credit Card (automatic),Month-to-month,70062
850,42.29349,-83.31483,24615,Urban,America/Detroit,2,27,22864.34,Divorced,No,Female,4.313377262,149.984492,824.8053885,12.50317843,11,0,1,No,No,Yes,Dancer,Electronic Check,Month-to-month,48141
851,38.90211,-88.66454,873,Urban,America/Chicago,0,22,58126.33,Married,Yes,Female,11.38490458,240.114868,1549.466596,16.58995671,17,1,0,No,No,No,Early years teacher,Credit Card (automatic),Month-to-month,62426
852,39.65352,-74.9672,40337,Urban,America/New_York,1,83,47218.76,Widowed,Yes,Female,26.01552533,230.105118,2601.095159,13.27497461,11,2,1,No,Yes,No,Agricultural engineer,Electronic Check,Month-to-month,8094
853,33.61587,-83.59871,3052,Suburban,America/New_York,9,23,4064.62,Married,Yes,Female,4.784582646,129.994975,1038.488303,8.461468748,17,0,0,No,Yes,Yes,"Social research officer, government",Electronic Check,Month-to-month,30663
854,42.67135,-71.08653,30589,Urban,America/New_York,1,81,24829.93,Never Married,Yes,Female,5.110718131,159.980465,579.4447417,13.12937988,11,1,0,No,No,No,"Engineer, water",Electronic Check,Month-to-month,1845
855,35.69549,-102.38627,321,Suburban,America/Chicago,1,79,69238.83,Widowed,No,Male,8.802527803,117.468591,1317.520342,8.023586737,9,3,0,No,Yes,No,"Investment banker, operational",Bank Transfer(automatic),Month-to-month,79018
856,47.94354,-122.23321,35603,Urban,America/Los_Angeles,1,18,11969.69,Never Married,Yes,Female,4.667703398,247.664655,1621.139508,8.023097117,6,2,0,No,Yes,No,"Teacher, music",Bank Transfer(automatic),Two Year,98203
857,39.50068,-84.84149,249,Suburban,America/Indiana/Indianapolis,0,43,9124.29,Divorced,Yes,Male,7.455148937,184.993915,1116.825249,14.87070352,10,3,1,Yes,No,No,Archivist,Credit Card (automatic),One year,47010
858,40.88228,-88.62818,14026,Rural,America/Chicago,0,18,27405.08,Divorced,No,Female,4.475652318,162.467607,1233.62831,10.3803815,9,2,3,No,No,No,Translator,Electronic Check,One year,61764
859,38.4049,-94.34313,3574,Urban,America/Chicago,2,83,17280.24,Never Married,Yes,Male,17.28550612,277.651257,2195.914801,10.65786656,11,1,0,No,No,No,Musician,Electronic Check,Month-to-month,64720
860,44.50421,-95.91038,622,Suburban,America/Chicago,4,55,37330.86,Divorced,No,Female,2.284207057,172.455519,618.3644109,10.52752198,8,0,0,No,No,Yes,Media planner,Electronic Check,Two Year,56239
861,40.67928,-80.49084,4250,Urban,America/New_York,3,61,32389.5,Never Married,No,Female,5.028564472,149.959755,698.7845202,10.67064745,14,2,2,No,Yes,No,Race relations officer,Mailed Check,Month-to-month,15059
862,43.49495,-83.17857,1457,Urban,America/Detroit,0,54,26728.25,Divorced,No,Female,11.09808176,172.456745,1541.269223,13.3713819,8,4,1,No,No,No,Furniture designer,Mailed Check,One year,48729
863,44.29013,-88.03134,3738,Suburban,America/Chicago,4,51,67100.14,Married,Yes,Female,2.010353461,169.992756,441.5863902,6.780313334,16,0,0,Yes,Yes,Yes,Nature conservation officer,Electronic Check,Month-to-month,54126
864,40.37776,-80.21299,163,Urban,America/New_York,4,81,26763.52,Widowed,Yes,Female,5.240131023,172.440432,1221.696817,10.65970319,14,1,0,No,Yes,Yes,Astronomer,Electronic Check,Month-to-month,15082
865,38.13304,-92.66885,6915,Urban,America/Chicago,1,23,24147.42,Married,No,Male,3.414733275,194.988208,868.9523115,10.60676299,15,0,1,No,Yes,Yes,Biomedical engineer,Electronic Check,Two Year,65065
866,41.70411,-83.65145,19936,Suburban,America/New_York,1,61,18653.61,Divorced,Yes,Male,1.901532614,235.141716,1215.412022,10.60701919,6,1,0,No,Yes,No,Forensic scientist,Credit Card (automatic),One year,43623
867,35.36935,-83.50255,8704,Urban,America/New_York,5,48,37922.51,Divorced,Yes,Male,5.541384803,242.61428,1212.756335,8.441465412,13,1,0,No,Yes,Yes,"Development worker, community",Bank Transfer(automatic),Month-to-month,28713
868,37.58256,-77.41905,26147,Urban,America/New_York,2,58,23330.47,Widowed,Yes,Male,5.62805389,117.51525,828.6984604,10.79373083,16,1,0,Yes,Yes,No,Quarry manager,Credit Card (automatic),Month-to-month,23222
869,33.81552,-111.22885,1634,Urban,America/Phoenix,1,63,38378.12,Widowed,No,Male,8.791194482,127.458638,1040.933456,19.08168517,14,2,0,No,Yes,No,"Education officer, environmental",Mailed Check,Two Year,85553
870,26.66033,-80.12739,51582,Rural,America/New_York,0,78,2978.04,Widowed,No,Male,3.11643578,179.947583,473.0515906,12.13409749,17,2,0,No,No,No,Chartered management accountant,Mailed Check,Two Year,33415
871,45.65302,-89.345,19858,Urban,America/Chicago,0,34,9441.99,Separated,Yes,Female,2.086431077,139.934918,922.2958319,11.11012751,10,3,1,No,Yes,No,"Administrator, Civil Service",Credit Card (automatic),Two Year,54501
872,37.08814,-79.78134,4180,Urban,America/New_York,6,66,34901.12,Never Married,No,Male,12.84560044,92.488023,1266.982166,11.31808678,10,2,0,No,No,No,Geographical information systems officer,Mailed Check,Month-to-month,24184
873,41.6609,-96.28273,838,Urban,America/Chicago,0,32,13359.18,Married,Yes,Female,2.704019894,117.472036,476.2957809,8.925549447,10,1,1,No,Yes,Yes,Senior tax professional/tax inspector,Mailed Check,Month-to-month,68029
874,41.78066,-93.27442,780,Rural,America/Chicago,0,55,20761.43,Separated,Yes,Male,1.656338685,187.481057,1097.557516,10.01977372,10,0,0,No,No,Yes,Geoscientist,Mailed Check,One year,50168
875,41.73047,-95.9926,797,Suburban,America/Chicago,3,32,21486.46,Widowed,Yes,Male,14.89720747,225.145743,2539.76136,5.349482623,8,1,0,No,No,Yes,Interior and spatial designer,Bank Transfer(automatic),Two Year,51557
876,68.15449,-151.70963,265,Suburban,America/Anchorage,3,69,36233.87,Never Married,Yes,Male,8.735757967,159.965008,1068.543522,9.530649932,10,2,1,No,Yes,No,Metallurgist,Mailed Check,Month-to-month,99721
877,32.7826,-93.01974,9177,Urban,America/Chicago,10,51,22120.88,Separated,Yes,Female,1.161803984,255.141716,1004.100502,10.06967038,14,1,0,No,Yes,Yes,Clothing/textile technologist,Credit Card (automatic),Two Year,71040
878,40.02703,-74.58801,4478,Urban,America/New_York,5,39,40725.32,Widowed,Yes,Male,13.76871228,184.993915,1801.182918,10.27136063,17,2,0,No,No,Yes,Community education officer,Electronic Check,Month-to-month,8641
879,40.70235,-99.25879,91,Urban,America/Chicago,2,30,44831.61,Divorced,No,Female,18.66504433,149.984492,1990.914106,12.24849045,9,2,0,No,Yes,Yes,"Librarian, public",Electronic Check,Month-to-month,68861
880,38.2727,-98.97772,469,Urban,America/Chicago,2,38,36574.2,Divorced,Yes,Female,13.01023159,182.465269,1469.359942,4.771959745,10,1,0,No,No,No,Energy manager,Electronic Check,Month-to-month,67567
881,37.2448,-81.36637,8685,Urban,America/New_York,1,87,40921.71,Widowed,No,Male,5.803901847,129.948316,1041.301237,11.53388751,13,1,2,No,Yes,No,Biomedical engineer,Bank Transfer(automatic),Month-to-month,24605
882,47.55177,-120.55942,313,Suburban,America/Los_Angeles,3,73,32746,Never Married,Yes,Female,5.295927221,152.47417,1109.108163,11.90094641,8,0,0,No,Yes,Yes,"Scientist, biomedical",Mailed Check,Month-to-month,98821
883,43.07281,-77.09531,13970,Urban,America/New_York,0,45,73919.79,Married,No,Male,2.463011656,207.49737,692.3788089,14.34560232,14,1,1,No,Yes,No,"Engineer, civil (consulting)",Credit Card (automatic),Two Year,14513
884,42.31215,-89.34733,4260,Rural,America/Chicago,3,21,64292.47,Divorced,Yes,Female,14.04985628,154.991856,2072.078593,8.659099436,13,0,0,Yes,No,No,Environmental health practitioner,Electronic Check,Month-to-month,61063
885,42.94568,-93.63519,168,Suburban,America/Chicago,2,29,73331.45,Divorced,No,Female,4.849677072,137.468591,692.5685037,12.27991447,11,1,0,No,No,No,Historic buildings inspector/conservation officer,Electronic Check,Two Year,50439
886,29.32532,-89.3987,250,Urban,America/Chicago,0,31,50561.44,Never Married,No,Female,9.595456517,207.481057,1366.210807,6.573582085,9,1,1,No,No,No,Clinical psychologist,Mailed Check,Month-to-month,70038
887,35.7527,-81.52783,577,Suburban,America/New_York,0,37,39478.06,Never Married,No,Female,15.16937697,137.439154,1476.963855,10.47189661,9,0,1,Yes,No,Yes,Fine artist,Credit Card (automatic),One year,28671
888,31.8136,-94.5254,3543,Suburban,America/Chicago,2,57,40460.35,Divorced,Yes,Female,9.195415365,252.62403,1321.204826,13.32211645,15,0,0,No,No,No,Financial manager,Electronic Check,Month-to-month,75946
889,43.1219,-96.55136,830,Urban,America/Chicago,0,26,33602.96,Never Married,No,Female,13.04114417,194.999168,1557.923129,5.439572058,6,0,0,No,Yes,No,Financial controller,Credit Card (automatic),Month-to-month,57034
890,31.72255,-82.75262,650,Urban,America/New_York,4,36,58590.12,Never Married,Yes,Female,1.79772408,152.509013,740.0368256,7.84599874,12,1,1,Yes,Yes,No,"Therapist, horticultural",Electronic Check,Month-to-month,31532
891,39.89096,-105.11448,33725,Urban,America/Denver,1,83,71916.6,Divorced,No,Female,6.471903209,137.439154,644.2789946,8.989389393,16,0,1,No,Yes,Yes,"Production assistant, television",Credit Card (automatic),Two Year,80021
892,41.90219,-90.25075,26943,Suburban,America/Chicago,4,60,38692.31,Widowed,Yes,Male,9.923586914,267.664655,1640.006106,10.9725355,11,2,0,No,No,No,"Designer, jewellery",Bank Transfer(automatic),Month-to-month,52732
893,38.8855,-83.61635,13,Urban,America/New_York,1,74,8882.51,Divorced,No,Male,5.36237356,157.469817,545.6211065,16.53887592,10,3,0,No,Yes,No,Claims inspector/assessor,Electronic Check,Month-to-month,45618
894,35.30247,-84.93328,4381,Rural,America/New_York,1,35,36384.62,Widowed,No,Male,3.317348927,154.975543,1258.06366,15.56284947,15,1,0,No,Yes,No,Audiological scientist,Credit Card (automatic),One year,37336
895,44.88631,-97.91985,124,Rural,America/Chicago,4,59,22107.4,Separated,No,Female,10.79186592,117.439154,1582.783024,8.121051317,10,2,0,No,No,No,Farm manager,Mailed Check,One year,57258
896,32.29455,-89.12583,5935,Suburban,America/Chicago,0,55,125002.34,Widowed,No,Female,3.505235526,182.476229,596.3449707,4.937247087,14,0,0,No,No,No,Retail banker,Credit Card (automatic),One year,39345
897,41.16889,-96.18671,17808,Rural,America/Chicago,2,66,25472.79,Widowed,No,Female,11.7391369,142.485486,1335.902829,5.921988779,13,1,0,No,Yes,No,"Administrator, charities/voluntary organisations",Electronic Check,Month-to-month,68136
898,28.68735,-81.27273,44826,Suburban,America/New_York,1,49,45020.08,Widowed,No,Female,13.00962018,162.452604,1460.632443,11.61603945,13,0,0,No,Yes,Yes,"Doctor, general practice",Electronic Check,Month-to-month,32708
899,30.38174,-89.37028,8149,Urban,America/Chicago,0,22,33543.36,Married,No,Female,4.709035899,144.960655,545.1832765,11.08657399,8,0,1,Yes,No,No,"Administrator, sports",Mailed Check,Two Year,39525
900,38.28997,-111.54894,278,Suburban,America/Denver,1,32,18555.15,Never Married,No,Nonbinary,1.611546284,129.994975,463.6509838,8.406366357,12,0,0,No,No,No,Advertising copywriter,Electronic Check,One year,84715
901,43.13495,-85.8519,2618,Urban,America/Detroit,5,72,40108.38,Married,Yes,Male,11.55987401,129.962093,1766.074131,13.05019837,5,1,0,No,Yes,No,Sports administrator,Electronic Check,Month-to-month,49403
902,43.61914,-96.95759,5467,Urban,America/Chicago,1,34,18762.01,Separated,Yes,Nonbinary,5.261212465,212.655686,1101.650764,12.017333,14,0,1,No,Yes,No,Magazine features editor,Mailed Check,Month-to-month,57033
903,39.00931,-90.4676,2205,Urban,America/Chicago,3,77,70372.16,Separated,No,Female,15.806584,104.962874,1490.383762,10.51532824,12,0,0,No,No,No,"Presenter, broadcasting",Electronic Check,Two Year,62037
904,40.95459,-73.80935,9663,Suburban,America/New_York,1,27,6424.15,Widowed,No,Female,13.17849974,147.478341,1328.747604,6.056073185,8,3,1,No,Yes,No,"Nurse, adult",Electronic Check,One year,10709
905,46.73104,-117.1522,0,Suburban,America/Los_Angeles,0,48,67012.93,Separated,No,Male,11.58317216,134.980139,1199.466728,5.900461334,9,1,1,No,No,No,"Psychotherapist, child",Bank Transfer(automatic),Month-to-month,99164
906,37.6439,-81.5376,215,Rural,America/New_York,2,67,34090.24,Married,Yes,Female,12.05713486,127.488728,1234.176575,4.455529019,8,0,1,No,No,No,"Psychotherapist, dance movement",Bank Transfer(automatic),Month-to-month,24880
907,34.03068,-118.39954,55652,Suburban,America/Los_Angeles,0,59,46728.49,Widowed,Yes,Male,3.105139512,220.132293,809.979871,10.13094024,11,0,1,No,Yes,Yes,Museum/gallery exhibitions officer,Bank Transfer(automatic),Month-to-month,90034
908,31.75124,-92.4713,1436,Urban,America/Chicago,0,42,20841.67,Separated,No,Male,9.137809439,184.967019,1196.870152,10.02323853,12,2,1,Yes,Yes,No,Hospital pharmacist,Credit Card (automatic),Month-to-month,71432
909,40.15618,-79.5144,15964,Urban,America/New_York,2,75,7862.38,Widowed,No,Male,7.176700824,124.964303,649.8383392,0.760277434,11,1,1,No,Yes,No,Barista,Bank Transfer(automatic),Month-to-month,15666
910,34.89976,-116.6491,2792,Rural,America/Los_Angeles,0,48,12000.1,Married,Yes,Female,6.991642782,182.467607,927.9297296,5.114025367,7,1,1,Yes,No,No,Insurance risk surveyor,Bank Transfer(automatic),Month-to-month,92365
911,39.08692,-94.63847,2479,Urban,America/Chicago,2,87,29812.92,Separated,No,Female,9.637781398,162.500692,984.2036034,6.988268456,12,0,0,No,Yes,Yes,English as a second language teacher,Mailed Check,One year,66105
912,41.82275,-88.18134,13448,Suburban,America/Chicago,4,43,49710.21,Married,Yes,Male,2.368283285,172.470522,1148.280787,14.96043073,11,1,0,No,No,No,Restaurant manager,Electronic Check,Month-to-month,60555
913,41.83528,-72.57331,25823,Rural,America/New_York,4,20,70419.88,Divorced,No,Female,9.651065829,212.669463,1719.483972,12.36821127,7,2,0,Yes,No,Yes,Passenger transport manager,Mailed Check,One year,6074
914,36.51846,-83.24129,4685,Suburban,America/New_York,0,48,70133.7,Married,Yes,Male,8.730405893,257.63748,1880.78289,10.87926101,13,2,0,No,No,No,"Therapist, drama",Credit Card (automatic),Month-to-month,37869
915,36.81831,-108.09743,1370,Rural,America/Denver,1,21,78537.66,Widowed,Yes,Male,4.173314039,222.628057,1560.361086,15.55101617,9,0,0,No,No,No,Maintenance engineer,Electronic Check,Month-to-month,87415
916,32.10287,-101.36544,224,Urban,America/Chicago,7,34,42917.45,Divorced,No,Male,15.42700763,152.479779,1930.805216,8.211187999,7,3,0,No,Yes,No,"Radiographer, diagnostic",Credit Card (automatic),Month-to-month,79733
917,42.54451,-72.60591,1439,Suburban,America/New_York,8,30,6300.17,Divorced,No,Male,12.91213895,112.455141,1447.711265,11.71773291,12,2,0,No,No,No,Mining engineer,Electronic Check,One year,1342
918,38.06166,-94.04584,541,Rural,America/Chicago,4,50,18414.04,Widowed,Yes,Male,3.679255472,142.485486,836.5749555,6.911626144,14,0,2,No,No,No,"Administrator, education",Bank Transfer(automatic),Month-to-month,64780
919,38.44573,-82.83392,1209,Suburban,America/New_York,0,35,32399.51,Divorced,No,Male,10.34327947,162.471255,1224.604104,6.271196467,10,1,0,Yes,Yes,No,Health and safety adviser,Credit Card (automatic),Month-to-month,41121
920,41.02164,-90.09832,447,Suburban,America/Chicago,0,76,8716.12,Divorced,Yes,Male,5.451895614,159.964152,765.8624235,10.52545349,10,1,1,No,No,No,"Programme researcher, broadcasting/film/video",Electronic Check,Month-to-month,61485
921,47.21717,-117.46393,271,Rural,America/Los_Angeles,1,38,97592.52,Never Married,Yes,Female,12.81881129,194.958118,1553.013845,9.699996141,11,0,0,Yes,No,No,Applications developer,Credit Card (automatic),Month-to-month,99149
922,40.75544,-76.05854,197,Urban,America/New_York,0,75,28704.22,Separated,No,Male,8.277054038,149.944668,1320.132625,11.00710107,15,0,0,No,No,No,Tree surgeon,Mailed Check,Two Year,17952
923,34.43846,-91.97079,2475,Urban,America/Chicago,3,37,43995.62,Never Married,No,Female,14.31596419,182.460772,1642.394079,13.86336803,12,0,0,Yes,Yes,Yes,Music tutor,Credit Card (automatic),Two Year,72168
924,42.00374,-73.92069,236,Urban,America/New_York,3,67,26659.08,Separated,Yes,Male,5.259033624,204.949594,876.2446802,3.294848551,11,2,0,No,No,No,"Teacher, special educational needs",Mailed Check,Two Year,12507
925,40.38278,-122.92755,200,Urban,America/Los_Angeles,0,84,12571.62,Widowed,No,Female,14.44810037,120.003499,1424.117227,12.58586084,11,1,1,No,No,No,Health and safety inspector,Electronic Check,One year,96076
