payment_id,payment_type
3076,Bank Transfer(automatic)
3077,Bank Transfer(automatic)
3078,Bank Transfer(automatic)
3079,Bank Transfer(automatic)
3080,Credit Card (automatic)
3081,Bank Transfer(automatic)
3082,Bank Transfer(automatic)
3083,Electronic Check
3084,Electronic Check
3085,Mailed Check
3086,Bank Transfer(automatic)
3087,Electronic Check
3088,Bank Transfer(automatic)
3089,Electronic Check
3090,Electronic Check
3091,Electronic Check
3092,Bank Transfer(automatic)
3093,Mailed Check
3094,Mailed Check
3095,Electronic Check
3096,Electronic Check
3097,Electronic Check
3098,Bank Transfer(automatic)
3099,Bank Transfer(automatic)
3100,Mailed Check
3101,Bank Transfer(automatic)
3102,Credit Card (automatic)
3103,Electronic Check
3104,Electronic Check
3105,Mailed Check
3106,Mailed Check
3107,Electronic Check
3108,Bank Transfer(automatic)
3109,Bank Transfer(automatic)
3110,Mailed Check
3111,Bank Transfer(automatic)
3112,Electronic Check
3113,Electronic Check
3114,Bank Transfer(automatic)
3115,Credit Card (automatic)
3116,Mailed Check
3117,Bank Transfer(automatic)
3118,Mailed Check
3119,Electronic Check
3120,Credit Card (automatic)
3121,Credit Card (automatic)
3122,Electronic Check
3123,Electronic Check
3124,Mailed Check
3125,Credit Card (automatic)
3126,Bank Transfer(automatic)
3127,Credit Card (automatic)
3128,Mailed Check
3129,Bank Transfer(automatic)
3130,Credit Card (automatic)
3131,Bank Transfer(automatic)
3132,Credit Card (automatic)
3133,Mailed Check
3134,Electronic Check
3135,Electronic Check
3136,Bank Transfer(automatic)
3137,Mailed Check
3138,Bank Transfer(automatic)
3139,Electronic Check
3140,Mailed Check
3141,Bank Transfer(automatic)
3142,Bank Transfer(automatic)
3143,Electronic Check
3144,Electronic Check
3145,Electronic Check
3146,Bank Transfer(automatic)
3147,Credit Card (automatic)
3148,Bank Transfer(automatic)
3149,Credit Card (automatic)
3150,Mailed Check
3151,Electronic Check
3152,Credit Card (automatic)
3153,Credit Card (automatic)
3154,Credit Card (automatic)
3155,Bank Transfer(automatic)
3156,Mailed Check
3157,Mailed Check
3158,Electronic Check
3159,Bank Transfer(automatic)
3160,Bank Transfer(automatic)
3161,Mailed Check
3162,Bank Transfer(automatic)
3163,Mailed Check
3164,Credit Card (automatic)
3165,Bank Transfer(automatic)
3166,Credit Card (automatic)
3167,Bank Transfer(automatic)
3168,Mailed Check
3169,Bank Transfer(automatic)
3170,Credit Card (automatic)
3171,Bank Transfer(automatic)
3172,Bank Transfer(automatic)
3173,Mailed Check
3174,Mailed Check
3175,Mailed Check
3176,Electronic Check
3177,Electronic Check
3178,Bank Transfer(automatic)
3179,Electronic Check
3180,Credit Card (automatic)
3181,Mailed Check
3182,Electronic Check
3183,Mailed Check
3184,Mailed Check
3185,Electronic Check
3186,Bank Transfer(automatic)
3187,Credit Card (automatic)
3188,Electronic Check
3189,Mailed Check
3190,Credit Card (automatic)
3191,Bank Transfer(automatic)
3192,Mailed Check
3193,Bank Transfer(automatic)
3194,Bank Transfer(automatic)
3195,Credit Card (automatic)
3196,Bank Transfer(automatic)
3197,Electronic Check
3198,Credit Card (automatic)
3199,Electronic Check
3200,Bank Transfer(automatic)
3201,Mailed Check
3202,Credit Card (automatic)
3203,Electronic Check
3204,Electronic Check
3205,Credit Card (automatic)
3206,Mailed Check
3207,Bank Transfer(automatic)
3208,Electronic Check
3209,Credit Card (automatic)
3210,Credit Card (automatic)
3211,Bank Transfer(automatic)
3212,Electronic Check
3213,Electronic Check
3214,Electronic Check
3215,Electronic Check
3216,Bank Transfer(automatic)
3217,Credit Card (automatic)
3218,Electronic Check
3219,Electronic Check
3220,Bank Transfer(automatic)
3221,Electronic Check
3222,Bank Transfer(automatic)
3223,Bank Transfer(automatic)
3224,Electronic Check
3225,Credit Card (automatic)
3226,Mailed Check
3227,Credit Card (automatic)
3228,Bank Transfer(automatic)
3229,Electronic Check
3230,Electronic Check
3231,Mailed Check
3232,Mailed Check
3233,Credit Card (automatic)
3234,Credit Card (automatic)
3235,Electronic Check
3236,Electronic Check
3237,Bank Transfer(automatic)
3238,Credit Card (automatic)
3239,Credit Card (automatic)
3240,Electronic Check
3241,Electronic Check
3242,Mailed Check
3243,Electronic Check
3244,Electronic Check
3245,Credit Card (automatic)
3246,Mailed Check
3247,Mailed Check
3248,Mailed Check
3249,Credit Card (automatic)
3250,Electronic Check
3251,Credit Card (automatic)
3252,Electronic Check
3253,Credit Card (automatic)
3254,Credit Card (automatic)
3255,Electronic Check
3256,Credit Card (automatic)
3257,Mailed Check
3258,Electronic Check
3259,Electronic Check
3260,Electronic Check
3261,Electronic Check
3262,Bank Transfer(automatic)
3263,Credit Card (automatic)
3264,Credit Card (automatic)
3265,Bank Transfer(automatic)
3266,Electronic Check
3267,Electronic Check
3268,Credit Card (automatic)
3269,Electronic Check
3270,Electronic Check
3271,Electronic Check
3272,Mailed Check
3273,Credit Card (automatic)
3274,Mailed Check
3275,Mailed Check
3276,Electronic Check
3277,Electronic Check
3278,Electronic Check
3279,Electronic Check
3280,Electronic Check
3281,Credit Card (automatic)
3282,Credit Card (automatic)
3283,Electronic Check
3284,Credit Card (automatic)
3285,Electronic Check
3286,Electronic Check
3287,Electronic Check
3288,Electronic Check
3289,Bank Transfer(automatic)
3290,Credit Card (automatic)
3291,Bank Transfer(automatic)
3292,Electronic Check
3293,Credit Card (automatic)
3294,Bank Transfer(automatic)
3295,Mailed Check
3296,Electronic Check
3297,Mailed Check
3298,Mailed Check
3299,Bank Transfer(automatic)
3300,Bank Transfer(automatic)
3301,Electronic Check
3302,Mailed Check
3303,Credit Card (automatic)
3304,Mailed Check
3305,Credit Card (automatic)
3306,Bank Transfer(automatic)
3307,Electronic Check
3308,Credit Card (automatic)
3309,Bank Transfer(automatic)
3310,Mailed Check
3311,Credit Card (automatic)
3312,Electronic Check
3313,Mailed Check
3314,Credit Card (automatic)
3315,Electronic Check
3316,Electronic Check
3317,Electronic Check
3318,Electronic Check
3319,Bank Transfer(automatic)
3320,Bank Transfer(automatic)
3321,Electronic Check
3322,Bank Transfer(automatic)
3323,Mailed Check
3324,Bank Transfer(automatic)
3325,Electronic Check
3326,Credit Card (automatic)
3327,Credit Card (automatic)
3328,Mailed Check
3329,Mailed Check
3330,Bank Transfer(automatic)
3331,Bank Transfer(automatic)
3332,Bank Transfer(automatic)
3333,Mailed Check
3334,Mailed Check
3335,Mailed Check
3336,Mailed Check
3337,Electronic Check
3338,Electronic Check
3339,Credit Card (automatic)
3340,Electronic Check
3341,Credit Card (automatic)
3342,Bank Transfer(automatic)
3343,Mailed Check
3344,Bank Transfer(automatic)
3345,Bank Transfer(automatic)
3346,Credit Card (automatic)
3347,Credit Card (automatic)
3348,Bank Transfer(automatic)
3349,Mailed Check
3350,Bank Transfer(automatic)
3351,Credit Card (automatic)
3352,Mailed Check
3353,Electronic Check
3354,Electronic Check
3355,Credit Card (automatic)
3356,Electronic Check
3357,Mailed Check
3358,Bank Transfer(automatic)
3359,Mailed Check
3360,Bank Transfer(automatic)
3361,Electronic Check
3362,Electronic Check
3363,Electronic Check
3364,Bank Transfer(automatic)
3365,Mailed Check
3366,Credit Card (automatic)
3367,Bank Transfer(automatic)
3368,Credit Card (automatic)
3369,Bank Transfer(automatic)
3370,Electronic Check
3371,Credit Card (automatic)
3372,Credit Card (automatic)
3373,Bank Transfer(automatic)
3374,Mailed Check
3375,Mailed Check
3376,Bank Transfer(automatic)
3377,Bank Transfer(automatic)
3378,Electronic Check
3379,Bank Transfer(automatic)
3380,Bank Transfer(automatic)
3381,Bank Transfer(automatic)
3382,Credit Card (automatic)
3383,Electronic Check
3384,Electronic Check
3385,Electronic Check
3386,Electronic Check
3387,Credit Card (automatic)
3388,Bank Transfer(automatic)
3389,Bank Transfer(automatic)
3390,Mailed Check
3391,Bank Transfer(automatic)
3392,Credit Card (automatic)
3393,Electronic Check
3394,Mailed Check
3395,Electronic Check
3396,Electronic Check
3397,Credit Card (automatic)
3398,Electronic Check
3399,Electronic Check
3400,Credit Card (automatic)
3401,Credit Card (automatic)
3402,Credit Card (automatic)
3403,Electronic Check
3404,Mailed Check
3405,Electronic Check
3406,Credit Card (automatic)
3407,Bank Transfer(automatic)
3408,Electronic Check
3409,Credit Card (automatic)
3410,Bank Transfer(automatic)
3411,Electronic Check
3412,Bank Transfer(automatic)
3413,Electronic Check
3414,Mailed Check
3415,Electronic Check
3416,Credit Card (automatic)
3417,Credit Card (automatic)
3418,Electronic Check
3419,Bank Transfer(automatic)
3420,Bank Transfer(automatic)
3421,Credit Card (automatic)
3422,Bank Transfer(automatic)
3423,Credit Card (automatic)
3424,Electronic Check
3425,Electronic Check
3426,Credit Card (automatic)
3427,Credit Card (automatic)
3428,Credit Card (automatic)
3429,Electronic Check
3430,Bank Transfer(automatic)
3431,Electronic Check
3432,Mailed Check
3433,Electronic Check
3434,Mailed Check
3435,Electronic Check
3436,Bank Transfer(automatic)
3437,Mailed Check
3438,Electronic Check
3439,Mailed Check
3440,Electronic Check
3441,Mailed Check
3442,Mailed Check
3443,Electronic Check
3444,Electronic Check
3445,Mailed Check
3446,Electronic Check
3447,Mailed Check
3448,Electronic Check
3449,Mailed Check
3450,Electronic Check
3451,Mailed Check
3452,Mailed Check
3453,Mailed Check
3454,Mailed Check
3455,Electronic Check
3456,Bank Transfer(automatic)
3457,Bank Transfer(automatic)
3458,Mailed Check
3459,Mailed Check
3460,Mailed Check
3461,Bank Transfer(automatic)
3462,Mailed Check
3463,Credit Card (automatic)
3464,Bank Transfer(automatic)
3465,Electronic Check
3466,Electronic Check
3467,Electronic Check
3468,Bank Transfer(automatic)
3469,Mailed Check
3470,Credit Card (automatic)
3471,Credit Card (automatic)
3472,Electronic Check
3473,Mailed Check
3474,Mailed Check
3475,Bank Transfer(automatic)
3476,Bank Transfer(automatic)
3477,Mailed Check
3478,Electronic Check
3479,Bank Transfer(automatic)
3480,Electronic Check
3481,Credit Card (automatic)
3482,Credit Card (automatic)
3483,Bank Transfer(automatic)
3484,Electronic Check
3485,Electronic Check
3486,Mailed Check
3487,Credit Card (automatic)
3488,Mailed Check
3489,Bank Transfer(automatic)
3490,Electronic Check
3491,Mailed Check
3492,Bank Transfer(automatic)
3493,Electronic Check
3494,Mailed Check
3495,Electronic Check
3496,Electronic Check
3497,Bank Transfer(automatic)
3498,Electronic Check
3499,Electronic Check
3500,Credit Card (automatic)
3501,Electronic Check
3502,Credit Card (automatic)
3503,Electronic Check
3504,Electronic Check
3505,Bank Transfer(automatic)
3506,Credit Card (automatic)
3507,Electronic Check
3508,Mailed Check
3509,Electronic Check
3510,Mailed Check
3511,Mailed Check
3512,Electronic Check
3513,Mailed Check
3514,Mailed Check
3515,Electronic Check
3516,Mailed Check
3517,Electronic Check
3518,Electronic Check
3519,Electronic Check
3520,Mailed Check
3521,Mailed Check
3522,Bank Transfer(automatic)
3523,Electronic Check
3524,Credit Card (automatic)
3525,Mailed Check
3526,Electronic Check
3527,Mailed Check
3528,Electronic Check
3529,Credit Card (automatic)
3530,Bank Transfer(automatic)
3531,Electronic Check
3532,Mailed Check
3533,Electronic Check
3534,Mailed Check
3535,Electronic Check
3536,Electronic Check
3537,Electronic Check
3538,Credit Card (automatic)
3539,Electronic Check
3540,Credit Card (automatic)
3541,Electronic Check
3542,Electronic Check
3543,Electronic Check
3544,Electronic Check
3545,Mailed Check
3546,Credit Card (automatic)
3547,Credit Card (automatic)
3548,Mailed Check
3549,Electronic Check
3550,Credit Card (automatic)
3551,Credit Card (automatic)
3552,Mailed Check
3553,Bank Transfer(automatic)
3554,Credit Card (automatic)
3555,Credit Card (automatic)
3556,Credit Card (automatic)
3557,Bank Transfer(automatic)
3558,Mailed Check
3559,Bank Transfer(automatic)
3560,Electronic Check
3561,Electronic Check
3562,Electronic Check
3563,Electronic Check
3564,Mailed Check
3565,Electronic Check
3566,Electronic Check
3567,Bank Transfer(automatic)
3568,Mailed Check
3569,Electronic Check
3570,Electronic Check
3571,Mailed Check
3572,Mailed Check
3573,Mailed Check
3574,Mailed Check
3575,Electronic Check
3576,Electronic Check
3577,Mailed Check
3578,Bank Transfer(automatic)
3579,Credit Card (automatic)
3580,Bank Transfer(automatic)
3581,Electronic Check
3582,Electronic Check
3583,Bank Transfer(automatic)
3584,Electronic Check
3585,Electronic Check
3586,Mailed Check
3587,Mailed Check
3588,Mailed Check
3589,Credit Card (automatic)
3590,Credit Card (automatic)
3591,Credit Card (automatic)
3592,Bank Transfer(automatic)
3593,Electronic Check
3594,Bank Transfer(automatic)
3595,Bank Transfer(automatic)
3596,Bank Transfer(automatic)
3597,Credit Card (automatic)
3598,Mailed Check
3599,Mailed Check
3600,Electronic Check
3601,Credit Card (automatic)
3602,Electronic Check
3603,Mailed Check
3604,Credit Card (automatic)
3605,Bank Transfer(automatic)
3606,Credit Card (automatic)
3607,Mailed Check
3608,Electronic Check
3609,Electronic Check
3610,Bank Transfer(automatic)
3611,Electronic Check
3612,Mailed Check
3613,Electronic Check
3614,Electronic Check
3615,Electronic Check
3616,Mailed Check
3617,Mailed Check
3618,Bank Transfer(automatic)
3619,Bank Transfer(automatic)
3620,Bank Transfer(automatic)
3621,Mailed Check
3622,Electronic Check
3623,Electronic Check
3624,Electronic Check
3625,Bank Transfer(automatic)
3626,Bank Transfer(automatic)
3627,Mailed Check
3628,Mailed Check
3629,Mailed Check
3630,Bank Transfer(automatic)
3631,Electronic Check
3632,Mailed Check
3633,Credit Card (automatic)
3634,Electronic Check
3635,Electronic Check
3636,Mailed Check
3637,Credit Card (automatic)
3638,Electronic Check
3639,Credit Card (automatic)
3640,Credit Card (automatic)
3641,Electronic Check
3642,Electronic Check
3643,Electronic Check
3644,Credit Card (automatic)
3645,Bank Transfer(automatic)
3646,Electronic Check
3647,Mailed Check
3648,Electronic Check
3649,Credit Card (automatic)
3650,Electronic Check
3651,Electronic Check
3652,Credit Card (automatic)
3653,Mailed Check
3654,Bank Transfer(automatic)
3655,Electronic Check
3656,Electronic Check
3657,Credit Card (automatic)
3658,Bank Transfer(automatic)
3659,Mailed Check
3660,Credit Card (automatic)
3661,Electronic Check
3662,Mailed Check
3663,Bank Transfer(automatic)
3664,Electronic Check
3665,Electronic Check
3666,Mailed Check
3667,Bank Transfer(automatic)
3668,Electronic Check
3669,Credit Card (automatic)
3670,Credit Card (automatic)
3671,Electronic Check
3672,Credit Card (automatic)
3673,Credit Card (automatic)
3674,Mailed Check
3675,Bank Transfer(automatic)
3676,Mailed Check
3677,Credit Card (automatic)
3678,Credit Card (automatic)
3679,Bank Transfer(automatic)
3680,Electronic Check
3681,Mailed Check
3682,Credit Card (automatic)
3683,Bank Transfer(automatic)
3684,Bank Transfer(automatic)
3685,Bank Transfer(automatic)
3686,Credit Card (automatic)
3687,Electronic Check
3688,Mailed Check
3689,Mailed Check
3690,Electronic Check
3691,Credit Card (automatic)
3692,Bank Transfer(automatic)
3693,Credit Card (automatic)
3694,Bank Transfer(automatic)
3695,Electronic Check
3696,Credit Card (automatic)
3697,Electronic Check
3698,Credit Card (automatic)
3699,Mailed Check
3700,Mailed Check
3701,Bank Transfer(automatic)
3702,Credit Card (automatic)
3703,Credit Card (automatic)
3704,Electronic Check
3705,Credit Card (automatic)
3706,Mailed Check
3707,Mailed Check
3708,Mailed Check
3709,Mailed Check
3710,Credit Card (automatic)
3711,Bank Transfer(automatic)
3712,Electronic Check
3713,Bank Transfer(automatic)
3714,Electronic Check
3715,Electronic Check
3716,Electronic Check
3717,Electronic Check
3718,Credit Card (automatic)
3719,Electronic Check
3720,Credit Card (automatic)
3721,Bank Transfer(automatic)
3722,Credit Card (automatic)
3723,Bank Transfer(automatic)
3724,Credit Card (automatic)
3725,Bank Transfer(automatic)
3726,Credit Card (automatic)
3727,Electronic Check
3728,Bank Transfer(automatic)
3729,Credit Card (automatic)
3730,Credit Card (automatic)
3731,Mailed Check
3732,Mailed Check
3733,Bank Transfer(automatic)
3734,Electronic Check
3735,Mailed Check
3736,Credit Card (automatic)
3737,Mailed Check
3738,Credit Card (automatic)
3739,Electronic Check
3740,Bank Transfer(automatic)
3741,Electronic Check
3742,Electronic Check
3743,Bank Transfer(automatic)
3744,Bank Transfer(automatic)
3745,Electronic Check
3746,Bank Transfer(automatic)
3747,Credit Card (automatic)
3748,Bank Transfer(automatic)
3749,Credit Card (automatic)
3750,Credit Card (automatic)
3751,Credit Card (automatic)
3752,Electronic Check
3753,Credit Card (automatic)
3754,Mailed Check
3755,Mailed Check
3756,Electronic Check
3757,Electronic Check
3758,Mailed Check
3759,Electronic Check
3760,Electronic Check
3761,Electronic Check
3762,Bank Transfer(automatic)
3763,Electronic Check
3764,Electronic Check
3765,Electronic Check
3766,Electronic Check
3767,Bank Transfer(automatic)
3768,Mailed Check
3769,Electronic Check
3770,Electronic Check
3771,Credit Card (automatic)
3772,Credit Card (automatic)
3773,Credit Card (automatic)
3774,Mailed Check
3775,Electronic Check
3776,Electronic Check
